stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
5228,,"Žemaičių pl.",,54.92939,23.88462,https://www.stops.lt/kaunas/index.html#stop/742,,
5233,,"Mega",,54.93826,23.89203,https://www.stops.lt/kaunas/index.html#stop/750,,
5234,,"Mega",,54.93851,23.89067,https://www.stops.lt/kaunas/index.html#stop/751,,
15508,,"Kauno ligoninė",,54.91553,23.85886,https://www.stops.lt/kaunas/index.html#stop/50,,
2341,,"Jotvingių g.",,54.93098,23.89682,https://www.stops.lt/kaunas/index.html#stop/17,,
2337,,"Šarkuvos g.",,54.93452,23.89798,https://www.stops.lt/kaunas/index.html#stop/12,,
2338,,"Šarkuvos g.",,54.93453,23.89767,https://www.stops.lt/kaunas/index.html#stop/14,,
14403,,"9-ojo Forto g.",,54.93585,23.88698,https://www.stops.lt/kaunas/index.html#stop/762,,
14404,,"9-ojo Forto g.",,54.93596,23.88633,https://www.stops.lt/kaunas/index.html#stop/763,,
2335,,"Kuršių g.",,54.93616,23.89225,https://www.stops.lt/kaunas/index.html#stop/11,,
2336,,"Kuršių g.",,54.93596,23.89287,https://www.stops.lt/kaunas/index.html#stop/10,,
2873,,"Kuršių g.",,54.93404,23.90475,https://www.stops.lt/kaunas/index.html#stop/595,,
2350,,"Kuršėnų g.",,54.92039,23.90837,https://www.stops.lt/kaunas/index.html#stop/26,,
2351,,"Kuršėnų g.",,54.92008,23.90800,https://www.stops.lt/kaunas/index.html#stop/27,,
2389,,"Varnių tiltas",,54.91533,23.90792,https://www.stops.lt/kaunas/index.html#stop/68,,
2390,,"Varnių tiltas",,54.91593,23.90749,https://www.stops.lt/kaunas/index.html#stop/67,,
4261,,"Prūsų g.",,54.92051,23.87249,https://www.stops.lt/kaunas/index.html#stop/144,,
14530,,"Prūsų g.",,54.92105,23.87116,https://www.stops.lt/kaunas/index.html#stop/773,,
2342,,"Jotvingių g.",,54.93030,23.89556,https://www.stops.lt/kaunas/index.html#stop/18,,
5254,,"Senukai",,54.93801,23.89643,https://www.stops.lt/kaunas/index.html#stop/755,,
2354,,"Milikoniai",,54.92401,23.89247,https://www.stops.lt/kaunas/index.html#stop/31,,
2355,,"Milikoniai",,54.92318,23.89336,https://www.stops.lt/kaunas/index.html#stop/30,,
2331,,"Mosėdžio g.",,54.93313,23.88555,https://www.stops.lt/kaunas/index.html#stop/3,,
2332,,"Mosėdžio g.",,54.93302,23.88492,https://www.stops.lt/kaunas/index.html#stop/4,,
2329,,"Šilainių poliklinika",,54.92840,23.88929,https://www.stops.lt/kaunas/index.html#stop/1,,
2330,,"Šilainių poliklinika",,54.92804,23.88878,https://www.stops.lt/kaunas/index.html#stop/2,,
2360,,"Žiemgalių g.",,54.92393,23.87945,https://www.stops.lt/kaunas/index.html#stop/36,,
5051,,"Žiemgalių g.",,54.92355,23.87957,https://www.stops.lt/kaunas/index.html#stop/705,,
2921,,"Didžioji g",,54.86088,24.00700,https://www.stops.lt/kaunas/index.html#stop/643,,
2922,,"Didžioji g.",,54.86109,24.00654,https://www.stops.lt/kaunas/index.html#stop/644,,
14399,,"Garšvės g.",,54.85507,24.01396,https://www.stops.lt/kaunas/index.html#stop/757,,
14400,,"Garšvės g.",,54.85466,24.01420,https://www.stops.lt/kaunas/index.html#stop/758,,
14401,,"Užvingių g.",,54.84995,24.03041,https://www.stops.lt/kaunas/index.html#stop/759,,
14402,,"Užvingių g.",,54.84965,24.03087,https://www.stops.lt/kaunas/index.html#stop/760,,
4957,,"Piliuonos g.",,54.85242,24.02031,https://www.stops.lt/kaunas/index.html#stop/230,,
4958,,"Piliuonos g.",,54.85328,24.01788,https://www.stops.lt/kaunas/index.html#stop/217,,
2923,,"Vaišvydava",,54.85081,24.02666,https://www.stops.lt/kaunas/index.html#stop/645,,
2924,,"Vaišvydava",,54.85132,24.02550,https://www.stops.lt/kaunas/index.html#stop/646,,
2541,,"Rūko g.",,54.86394,24.00028,https://www.stops.lt/kaunas/index.html#stop/240,,
2542,,"Rūko g.",,54.86351,24.00035,https://www.stops.lt/kaunas/index.html#stop/241,,
2539,,"Lentpjūvė",,54.86511,23.99093,https://www.stops.lt/kaunas/index.html#stop/234,,
2540,,"Lentpjūvė",,54.86524,23.99093,https://www.stops.lt/kaunas/index.html#stop/235,,
2530,,"Vaišvydavos pl.",,54.86705,23.98377,https://www.stops.lt/kaunas/index.html#stop/221,,
2531,,"Vaišvydavos pl.",,54.86731,23.98346,https://www.stops.lt/kaunas/index.html#stop/222,,
2534,,"Baterijos pl.",,54.87640,23.97974,https://www.stops.lt/kaunas/index.html#stop/225,,
2535,,"Baterijos pl.",,54.87765,23.98044,https://www.stops.lt/kaunas/index.html#stop/226,,
2526,,"Vaidoto g.",,54.87191,23.97736,https://www.stops.lt/kaunas/index.html#stop/216,,
2532,,"Vaikų sanatorija",,54.88029,23.98170,https://www.stops.lt/kaunas/index.html#stop/223,,
2533,,"Vaikų sanatorija",,54.88040,23.98226,https://www.stops.lt/kaunas/index.html#stop/224,,
2538,,"Vičiūnai",,54.88829,23.97666,https://www.stops.lt/kaunas/index.html#stop/229,,
4423,,"Slaugos ligoninė",,54.87325,23.98700,https://www.stops.lt/kaunas/index.html#stop/178,,
2536,,"K. Griniaus ligoninė",,54.88378,23.98217,https://www.stops.lt/kaunas/index.html#stop/227,,
2537,,"K. Griniaus ligoninė",,54.88370,23.98201,https://www.stops.lt/kaunas/index.html#stop/228,,
2399,,"Ariogalos g.",,54.90561,23.88907,https://www.stops.lt/kaunas/index.html#stop/77,,
2379,,"Lietuvos tekstilės institutas",,54.91731,23.90604,https://www.stops.lt/kaunas/index.html#stop/57,,
2380,,"Lietuvos tekstilės institutas",,54.91731,23.90543,https://www.stops.lt/kaunas/index.html#stop/58,,
2367,,"Naujakurių g.",,54.91455,23.86674,https://www.stops.lt/kaunas/index.html#stop/43,,
2368,,"Naujakurių g.",,54.91473,23.86737,https://www.stops.lt/kaunas/index.html#stop/44,,
2401,,"Jurbarko g.",,54.90473,23.88677,https://www.stops.lt/kaunas/index.html#stop/79,,
2402,,"Jurbarko g.",,54.90506,23.88521,https://www.stops.lt/kaunas/index.html#stop/80,,
2369,,"Josvainių g.",,54.91497,23.87527,https://www.stops.lt/kaunas/index.html#stop/47,,
2370,,"Josvainių g.",,54.91486,23.87509,https://www.stops.lt/kaunas/index.html#stop/48,,
2405,,"Tilžės  g.",,54.91017,23.87588,https://www.stops.lt/kaunas/index.html#stop/84,,
2406,,"Tilžės g.",,54.91009,23.87551,https://www.stops.lt/kaunas/index.html#stop/85,,
2387,,"Linkuvos g.",,54.91480,23.88811,https://www.stops.lt/kaunas/index.html#stop/71,,
2395,,"Sąjungos aikštė",,54.91122,23.88893,https://www.stops.lt/kaunas/index.html#stop/73,,
2400,,"A. Kriščiukaičio g.",,54.90510,23.88932,https://www.stops.lt/kaunas/index.html#stop/78,,
5030,,"A. Kriščiukaičio g.",,54.90578,23.89005,https://www.stops.lt/kaunas/index.html#stop/165,,
2391,,"Bijūnų g.",,54.91215,23.90593,https://www.stops.lt/kaunas/index.html#stop/69,,
5027,,"Bijūnų g.",,54.91190,23.90409,https://www.stops.lt/kaunas/index.html#stop/185,,
2394,,"K. Griniaus g.",,54.91119,23.89841,https://www.stops.lt/kaunas/index.html#stop/72,,
5028,,"K. Griniaus g.",,54.91101,23.89729,https://www.stops.lt/kaunas/index.html#stop/184,,
2397,,"Neries krantinė",,54.90872,23.89377,https://www.stops.lt/kaunas/index.html#stop/75,,
5029,,"Neries krantinė",,54.90845,23.89318,https://www.stops.lt/kaunas/index.html#stop/183,,
2831,,"Jonavos g.",,54.91434,23.91346,https://www.stops.lt/kaunas/index.html#stop/550,,
2832,,"Jonavos g.",,54.91410,23.91335,https://www.stops.lt/kaunas/index.html#stop/551,,
2382,,"Demokratų g.",,54.91866,23.89723,https://www.stops.lt/kaunas/index.html#stop/60,,
2383,,"Demokratų g.",,54.91885,23.89713,https://www.stops.lt/kaunas/index.html#stop/61,,
2396,,"M. Mažvydo g.",,54.91079,23.88739,https://www.stops.lt/kaunas/index.html#stop/74,,
2398,,"Radvilų dvaro g.",,54.90708,23.88358,https://www.stops.lt/kaunas/index.html#stop/76,,
2384,,"Švyturio g.",,54.91543,23.89310,https://www.stops.lt/kaunas/index.html#stop/62,,
2415,,"Atrama",,54.91203,23.84527,https://www.stops.lt/kaunas/index.html#stop/94,,
2416,,"Atrama",,54.91287,23.84353,https://www.stops.lt/kaunas/index.html#stop/95,,
2418,,"Gervių g.",,54.91585,23.83686,https://www.stops.lt/kaunas/index.html#stop/97,,
2419,,"Gervių g.",,54.91562,23.83658,https://www.stops.lt/kaunas/index.html#stop/98,,
2411,,"Inkaro g.",,54.90943,23.85792,https://www.stops.lt/kaunas/index.html#stop/90,,
2412,,"Inkaro g.",,54.90995,23.85542,https://www.stops.lt/kaunas/index.html#stop/91,,
2407,,"Kauno autobusai",,54.90777,23.87098,https://www.stops.lt/kaunas/index.html#stop/86,,
2408,,"Kauno autobusai",,54.90799,23.86820,https://www.stops.lt/kaunas/index.html#stop/87,,
2403,,"Kėdainių g.",,54.90668,23.87842,https://www.stops.lt/kaunas/index.html#stop/81,,
2404,,"Kėdainių g.",,54.90670,23.87701,https://www.stops.lt/kaunas/index.html#stop/82,,
2413,,"Vyžuonos g.",,54.91081,23.85052,https://www.stops.lt/kaunas/index.html#stop/92,,
2414,,"Vyžuonos g.",,54.91048,23.85123,https://www.stops.lt/kaunas/index.html#stop/93,,
2410,,"Žagarės g.",,54.90911,23.86130,https://www.stops.lt/kaunas/index.html#stop/89,,
2901,,"Žagarės g.",,54.90879,23.86233,https://www.stops.lt/kaunas/index.html#stop/623,,
2385,,"Panerių g.",,54.91519,23.89157,https://www.stops.lt/kaunas/index.html#stop/63,,
2388,,"Panerių g.",,54.91488,23.89413,https://www.stops.lt/kaunas/index.html#stop/66,,
2386,,"Varnių g.",,54.91521,23.89020,https://www.stops.lt/kaunas/index.html#stop/64,,
5031,,"Varnių g.",,54.91499,23.89145,https://www.stops.lt/kaunas/index.html#stop/154,,
2392,,"Vilijampolės turgavietė",,54.91446,23.90355,https://www.stops.lt/kaunas/index.html#stop/70,,
2393,,"Vilijampolės turgavietė",,54.91487,23.90159,https://www.stops.lt/kaunas/index.html#stop/65,,
2865,,"Salantų g.",,54.94531,23.88901,https://www.stops.lt/kaunas/index.html#stop/587,,
2866,,"Salantų g.",,54.94534,23.88966,https://www.stops.lt/kaunas/index.html#stop/588,,
2863,,"Smiltynės g.",,54.94316,23.89797,https://www.stops.lt/kaunas/index.html#stop/585,,
2864,,"Smiltynės g.",,54.94262,23.89936,https://www.stops.lt/kaunas/index.html#stop/586,,
2333,,"Vytėnai",,54.94082,23.90673,https://www.stops.lt/kaunas/index.html#stop/5,,
2672,,"Geležinkelio g.",,54.87772,23.93431,https://www.stops.lt/kaunas/index.html#stop/382,,
2673,,"Geležinkelio g.",,54.87818,23.93363,https://www.stops.lt/kaunas/index.html#stop/383,,
2671,,"Geležinkelio tiltas",,54.88189,23.92817,https://www.stops.lt/kaunas/index.html#stop/381,,
2918,,"Geležinkelio tiltas",,54.88267,23.92651,https://www.stops.lt/kaunas/index.html#stop/640,,
2678,,"Gudų g.",,54.86742,23.94557,https://www.stops.lt/kaunas/index.html#stop/395,,
2679,,"Gudų g.",,54.86744,23.94504,https://www.stops.lt/kaunas/index.html#stop/396,,
2680,,"Šančių kapinės",,54.86502,23.94998,https://www.stops.lt/kaunas/index.html#stop/397,,
2681,,"Šančių kapinės",,54.86442,23.95027,https://www.stops.lt/kaunas/index.html#stop/398,,
2674,,"Šančių poliklinika",,54.87382,23.93604,https://www.stops.lt/kaunas/index.html#stop/385,,
4692,,"Šančių poliklinika",,54.87287,23.93559,https://www.stops.lt/kaunas/index.html#stop/386,,
2676,,"Švč. Jėzaus Širdies bažnyčia",,54.87041,23.94005,https://www.stops.lt/kaunas/index.html#stop/393,,
2677,,"Švč. Jėzaus Širdies bažnyčia",,54.87054,23.93933,https://www.stops.lt/kaunas/index.html#stop/394,,
5118,,"Danų g.",,54.87084,23.93624,https://www.stops.lt/kaunas/index.html#stop/723,,
2682,,"Drobės g.",,54.87040,23.94883,https://www.stops.lt/kaunas/index.html#stop/399,,
2683,,"Drobės g.",,54.87040,23.94914,https://www.stops.lt/kaunas/index.html#stop/400,,
2686,,"Kauno baldai",,54.87072,23.95374,https://www.stops.lt/kaunas/index.html#stop/405,,
2919,,"Kauno baldai",,54.87082,23.95343,https://www.stops.lt/kaunas/index.html#stop/641,,
2684,,"Senoji rampa",,54.87416,23.95793,https://www.stops.lt/kaunas/index.html#stop/403,,
2685,,"Senoji rampa",,54.87237,23.95742,https://www.stops.lt/kaunas/index.html#stop/404,,
2920,,"Švenčionių g.",,54.87641,23.95778,https://www.stops.lt/kaunas/index.html#stop/642,,
14629,,"A. Juozapavičiaus pr.",,54.86350,23.95103,https://www.stops.lt/kaunas/index.html#stop/786,,
14630,,"A. Juozapavičiaus pr.",,54.86323,23.95034,https://www.stops.lt/kaunas/index.html#stop/787,,
5119,,"Kranto 13-oji g.",,54.86577,23.93728,https://www.stops.lt/kaunas/index.html#stop/726,,
5120,,"Kranto 13-oji g.",,54.86575,23.93711,https://www.stops.lt/kaunas/index.html#stop/725,,
5123,,"Mažeikių g.",,54.87283,23.93360,https://www.stops.lt/kaunas/index.html#stop/728,,
5121,,"Talino g.",,54.86836,23.93479,https://www.stops.lt/kaunas/index.html#stop/727,,
5122,,"Talino g.",,54.86841,23.93456,https://www.stops.lt/kaunas/index.html#stop/724,,
5115,,"Vokiečių g.",,54.86246,23.94279,https://www.stops.lt/kaunas/index.html#stop/722,,
14628,,"Vokiečių g.",,54.86284,23.94228,https://www.stops.lt/kaunas/index.html#stop/785,,
2803,,"Klinikos",,54.91736,23.92047,https://www.stops.lt/kaunas/index.html#stop/522,,
4374,,"Klinikos",,54.91729,23.92053,https://www.stops.lt/kaunas/index.html#stop/688,,
2827,,"Jonavos g.",,54.92466,23.91484,https://www.stops.lt/kaunas/index.html#stop/546,,
2828,,"Jonavos g.",,54.92678,23.91507,https://www.stops.lt/kaunas/index.html#stop/547,,
2829,,"Mokyklos bendrabučiai",,54.91910,23.91321,https://www.stops.lt/kaunas/index.html#stop/548,,
2830,,"Mokyklos bendrabučiai",,54.91874,23.91269,https://www.stops.lt/kaunas/index.html#stop/549,,
2835,,"P. Kalpoko g.",,54.90706,23.90300,https://www.stops.lt/kaunas/index.html#stop/554,,
2836,,"P. Kalpoko g.",,54.90688,23.90200,https://www.stops.lt/kaunas/index.html#stop/555,,
2837,,"P. Vileišio tiltas",,54.90374,23.89715,https://www.stops.lt/kaunas/index.html#stop/556,,
2838,,"P. Vileišio tiltas",,54.90292,23.89539,https://www.stops.lt/kaunas/index.html#stop/557,,
14405,,"Senukai",,54.90536,23.89992,https://www.stops.lt/kaunas/index.html#stop/764,,
2825,,"Šiaurės pr.",,54.92982,23.91655,https://www.stops.lt/kaunas/index.html#stop/544,,
2826,,"Šiaurės pr.",,54.93021,23.91627,https://www.stops.lt/kaunas/index.html#stop/545,,
2833,,"Varnių tiltas",,54.91233,23.91021,https://www.stops.lt/kaunas/index.html#stop/552,,
2834,,"Varnių tiltas",,54.91479,23.91198,https://www.stops.lt/kaunas/index.html#stop/553,,
2720,,"K. Petrausko g.",,54.90814,23.92922,https://www.stops.lt/kaunas/index.html#stop/439,,
2771,,"Ledo arena",,54.90368,23.93171,https://www.stops.lt/kaunas/index.html#stop/490,,
2772,,"Ledo arena",,54.90450,23.93150,https://www.stops.lt/kaunas/index.html#stop/491,,
2773,,"Sporto g.",,54.89941,23.93225,https://www.stops.lt/kaunas/index.html#stop/492,,
2774,,"Sporto g.",,54.90020,23.93166,https://www.stops.lt/kaunas/index.html#stop/493,,
2722,,"Aukštaičių g.",,54.90590,23.92135,https://www.stops.lt/kaunas/index.html#stop/441,,
2723,,"Aukštaičių g.",,54.90545,23.91948,https://www.stops.lt/kaunas/index.html#stop/442,,
2707,,"Baldų parduotuvė",,54.92165,23.95773,https://www.stops.lt/kaunas/index.html#stop/426,,
2708,,"Baldų parduotuvė",,54.92126,23.95626,https://www.stops.lt/kaunas/index.html#stop/427,,
2702,,"Kalniečių poliklinika",,54.92467,23.96448,https://www.stops.lt/kaunas/index.html#stop/421,,
2706,,"Kalniečių poliklinika",,54.92352,23.96122,https://www.stops.lt/kaunas/index.html#stop/425,,
2701,,"Kalniečių turgavietė",,54.92506,23.96470,https://www.stops.lt/kaunas/index.html#stop/420,,
2713,,"Kauno aklųjų ir silpnaregių centras",,54.91295,23.93791,https://www.stops.lt/kaunas/index.html#stop/432,,
2714,,"Kauno aklųjų ir silpnaregių centras",,54.91161,23.93502,https://www.stops.lt/kaunas/index.html#stop/433,,
2717,,"Kauno aklųjų ir silpnaregių centras",,54.91282,23.93829,https://www.stops.lt/kaunas/index.html#stop/436,,
2848,,"Laisvės alėja",,54.89864,23.90229,https://www.stops.lt/kaunas/index.html#stop/568,,
2711,,"Mituvos g.",,54.91532,23.94318,https://www.stops.lt/kaunas/index.html#stop/430,,
2712,,"Mituvos g.",,54.91567,23.94454,https://www.stops.lt/kaunas/index.html#stop/431,,
2709,,"Ortopedijos technika",,54.91864,23.95043,https://www.stops.lt/kaunas/index.html#stop/428,,
2710,,"Ortopedijos technika",,54.91919,23.95230,https://www.stops.lt/kaunas/index.html#stop/429,,
2705,,"Savas",,54.92353,23.96197,https://www.stops.lt/kaunas/index.html#stop/424,,
2718,,"Utenos g.",,54.90953,23.93096,https://www.stops.lt/kaunas/index.html#stop/437,,
2719,,"Utenos g.",,54.90835,23.92734,https://www.stops.lt/kaunas/index.html#stop/438,,
2724,,"Žemaičių g.",,54.90368,23.91528,https://www.stops.lt/kaunas/index.html#stop/443,,
2725,,"Žemaičių g.",,54.90372,23.91476,https://www.stops.lt/kaunas/index.html#stop/444,,
2804,,"Eivenių g.",,54.91560,23.92359,https://www.stops.lt/kaunas/index.html#stop/523,,
2715,,"Kauno aklųjų ir silpnaregių centras",,54.91147,23.93812,https://www.stops.lt/kaunas/index.html#stop/434,,
2716,,"Kauno aklųjų ir silpnaregių centras",,54.91179,23.93833,https://www.stops.lt/kaunas/index.html#stop/435,,
2819,,"P. Dovydaičio g.",,54.91192,23.92527,https://www.stops.lt/kaunas/index.html#stop/538,,
2820,,"P. Dovydaičio g.",,54.91101,23.92555,https://www.stops.lt/kaunas/index.html#stop/539,,
2721,,"Utenos g.",,54.90924,23.92832,https://www.stops.lt/kaunas/index.html#stop/440,,
