Country Code,Name,Location,Latitude,Longitude,System ID,URL,Auto-Discovery URL
DK,Donkey Republic Bandholm,"Bandholm, DK",54.835782,11.482409,donkey_bandholm,https://www.donkey.bike/cities/bike-rental-bandholm/,https://stables.donkey.bike/api/public/gbfs/2/donkey_bandholm/gbfs.json
DK,Donkey Republic Copenhagen,"Copenhagen, DK",55.6760968,12.5683371,donkey_copenhagen,https://www.donkey.bike/cities/bike-rental-copenhagen/,https://stables.donkey.bike/api/public/gbfs/2/donkey_copenhagen/gbfs.json
DK,Donkey Republic Frederikshavn,"Frederikshavn, DK",57.442711,10.521006,donkey_frederikshavn,https://www.donkey.bike/cities/bike-rental-frederikshavn/,https://stables.donkey.bike/api/public/gbfs/2/donkey_frederikshavn/gbfs.json
DK,Donkey Republic Glostrup,"Glostrup, DK",55.669217,12.402144,donkey_glostrup,https://www.donkey.bike/cities/bike-rental-glostrup/,https://stables.donkey.bike/api/public/gbfs/2/donkey_glostrup/gbfs.json
DK,Donkey Republic Herning,"Herning, DK",56.138557,8.967322,donkey_herning,https://www.donkey.bike/cities/herning/,https://stables.donkey.bike/api/public/gbfs/2/donkey_herning/gbfs.json
DK,Donkey Republic Klampenborg,"Klampenborg, DK",55.775472,12.589495,donkey_klampenborg,https://www.donkey.bike/cities/bike-rental-klampenborg/,https://stables.donkey.bike/api/public/gbfs/2/donkey_klampenborg/gbfs.json
DK,Donkey Republic Lalandia (Rødby),"Lalandia (Rødby), DK",54.6661758,11.3325192,donkey_lalandia,https://www.donkey.bike/cities/bike-rental-lalandia-rodby/,https://stables.donkey.bike/api/public/gbfs/2/donkey_lalandia/gbfs.json
DK,Donkey Republic Middelfart,"Middelfart, DK",55.497204,9.747172,donkey_middelfart,https://www.donkey.bike/cities/bike-rental-middelfart/,https://stables.donkey.bike/api/public/gbfs/2/donkey_middelfart/gbfs.json
DK,Donkey Republic Odense,"Odense, DK",55.403756,10.40237,donkey_odense,https://www.donkey.bike/cities/bike-rental-odense/,https://stables.donkey.bike/api/public/gbfs/2/donkey_odense/gbfs.json
DK,Donkey Republic Rødvig,"Rødvig, DK",55.256142,12.371851,donkey_roedvig,https://www.donkey.bike/cities/bike-rental-rodvig/,https://stables.donkey.bike/api/public/gbfs/2/donkey_roedvig/gbfs.json
DK,Donkey Republic Store Heddinge,"Store Heddinge, DK",55.308933,12.38723,donkey_store_heddinge,https://www.donkey.bike/cities/bike-rental-store-heddinge/,https://stables.donkey.bike/api/public/gbfs/2/donkey_store_heddinge/gbfs.json
ES,Alcala de Henares,"Alcalá de Henares, ES",40.4843898,-3.3688023,Link_Alcala_de_Henares,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Alcala%20de%20Henares/gbfs.json
ES,BiciMAD (unofficial),"Madrid, ES",40.4167754,-3.7037902,bici_madrid,https://www.bicimad.com/,https://gbfs.bici.madrid/gbfs.json
ES,Bicing,"Barcelona, ES",41.3873974,2.168568,bike_barcelona,https://www.bicing.barcelona/,https://barcelona.publicbikesystem.net/ube/gbfs/v1/
ES,Bilbaobizi (Bilbao),"Bilbao, ES",43.2630126,-2.9349852,nextbike_bo,https://www.bilbaobizi.bilbao.eus/eu/bilbao/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bo/gbfs.json
ES,Bird Madrid,"Madrid, ES",40.4167754,-3.7037902,bird-madrid,https://www.bird.co,https://mds.bird.co/gbfs/v2/public/madrid/gbfs.json
ES,Canary Islands,"Canary Islands, ES",28.2915637,-16.6291304,Link_Canary_Islands,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Canary%20Islands/gbfs.json
ES,Dbizi,"Donostia, ES",43.318334,-1.9812313,sansebastian,https://www.dbizi.eus,https://sansebastian.publicbikesystem.net/ube/gbfs/v1/
ES,Donkey Republic Barcelona,"Barcelona, ES",41.3873974,2.168568,donkey_barcelona,https://www.donkey.bike/cities/bike-rental-barcelona/,https://stables.donkey.bike/api/public/gbfs/2/donkey_barcelona/gbfs.json
ES,El Puerto de Santa Maria,"El Puerto de Santa Maria, ES",36.600595,-6.2329094,Link_El_Puerto_de_Santa_Maria,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/El%20Puerto%20de%20Santa%20Maria/gbfs.json
ES,ibizi,"Ibiza-City, ES",38.9067339,1.4205983,nextbike_ei,https://www.nextbike.es/es/ibiza/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ei/gbfs.json
ES,Lovesharing (Canary Islands),ES,,,nextbike_ls,https://www.lovesharing.com/bikesharing/es/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ls/gbfs.json
ES,Madrid,"Madrid, ES",40.4167754,-3.7037902,Link_Madrid,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Madrid/gbfs.json
ES,Malaga,"Malaga, ES",36.721261,-4.4212655,Link_Malaga,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Malaga/gbfs.json
ES,Sitycleta (Las Palmas),"Las Palmas de Gran Canaria, ES",28.2574221,-14.1466046,nextbike_el,https://www.sitycleta.com/es/laspalmas/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_el/gbfs.json
ES,Tenerife,"Tenerife, ES",28.2915637,-16.6291304,Link_Tenerife,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Tenerife/gbfs.json
FI,Donkey Republic Hamina,"Hamina, FI",60.5693374,27.1878318,donkey_hamina,https://www.donkey.bike/cities/bike-rental-hamina/,https://stables.donkey.bike/api/public/gbfs/2/donkey_hamina/gbfs.json
FI,Donkey Republic Hyvinkää,"Hyvinkää,FI",60.6299525,24.8580797,donkey_hyvinkaa,https://www.donkey.bike/cities/bike-rental-hyvinkaa/,https://stables.donkey.bike/api/public/gbfs/2/donkey_hyvinkaa/gbfs
FI,Donkey Republic Hämeenlinna,"Hämeenlinna,FI",60.9928787,24.4590243,donkey_haemeenlinna,https://www.donkey.bike/cities/bike-rental-hameenlinna/,https://stables.donkey.bike/api/public/gbfs/2/donkey_haemeenlinna/gbfs.json
FI,Donkey Republic Iisalmi,"Iisalmi, FI",63.5694237,27.1826451,donkey_iisalmi,https://www.donkey.bike/cities/bike-rental-iisalmi/,https://stables.donkey.bike/api/public/gbfs/2/donkey_iisalmi/gbfs.json
FI,Donkey Republic Imatra,"Imatra, FI",61.1695977,28.7645463,donkey_imatra,https://www.donkey.bike/cities/bike-rental-imatra/,https://stables.donkey.bike/api/public/gbfs/2/donkey_imatra/gbfs.json
FI,Donkey Republic Kotka,"Kotka, FI",60.4665666,26.9459403,donkey_kotka,https://www.donkey.bike/cities/bike-rental-kotka/,https://stables.donkey.bike/api/public/gbfs/2/donkey_kotka/gbfs.json
FI,Donkey Republic Kouvola,"Kouvola, FI",60.8678835,26.7041601,donkey_kouvola,https://www.donkey.bike/cities/bike-rental-kouvola/,https://stables.donkey.bike/api/public/gbfs/2/donkey_kouvola/gbfs.json
FI,Donkey Republic Lappeenranta,"Lappeenranta, FI",61.0549929,28.1896628,donkey_lappeenranta,https://www.donkey.bike/cities/bike-rental-lappeenranta/,https://stables.donkey.bike/api/public/gbfs/2/donkey_lappeenranta/gbfs.json
FI,Donkey Republic Mikkeli,"Mikkeli,FI",61.6887271,27.2721457,donkey_mikkeli,https://www.donkey.bike/cities/bike-rental-mikkeli/,https://stables.donkey.bike/api/public/gbfs/2/donkey_mikkeli/gbfs
FI,Donkey Republic Mäntsälä,"Mäntsälä, FI",60.6373186,25.3187278,donkey_maentsaelae,https://www.donkey.bike/cities/bike-rental-mantsala/,https://stables.donkey.bike/api/public/gbfs/2/donkey_maentsaelae/gbfs.json
FI,Donkey Republic Porvoo,"Porvoo, FI",60.3931919,25.6652739,donkey_porvoo,https://www.donkey.bike/cities/bike-rental-porvoo/,https://stables.donkey.bike/api/public/gbfs/2/donkey_porvoo/gbfs.json
FI,Donkey Republic Raasepori,"Raasepori, FI",59.8583831,23.5902437,donkey_raasepori,https://www.donkey.bike/cities/bike-rental-raasepori/,https://stables.donkey.bike/api/public/gbfs/2/donkey_raasepori/gbfs
FI,Donkey Republic Riihimäki,"Riihimäki, FI",60.7373073,24.7548524,donkey_riihimaki,https://www.donkey.bike/cities/bike-rental-riihimaki/,https://stables.donkey.bike/api/public/gbfs/2/donkey_riihimaki/gbfs
FR,VéloCité,"Besançon, FR",47.237829,6.0240539,besançon,https://www.velocite.besancon.fr/,https://transport.data.gouv.fr/gbfs/besancon/gbfs.json
FR,Bicloo,"Nantes, FR",47.218371,-1.553621,nantes,https://www.bicloo.nantesmetropole.fr/en/home,https://transport.data.gouv.fr/gbfs/nantes/gbfs.json
FR,Bird Bordeaux,"Bordeaux, FR",44.837789,-0.57918,bird-bordeaux,https://bird.co,https://mds.bird.co/gbfs/v2/public/bordeaux/gbfs.json
FR,Bird Castres,"Castres, FR",43.606214,2.241295,bird-castres,https://bird.co,https://mds.bird.co/gbfs/v2/public/castres/gbfs.json
FR,Bird Chalonsenchampagne,"Châlons-en-Champagne, FR",48.956682,4.363073,bird-chalonsenchampagne,https://bird.co,https://mds.bird.co/gbfs/v2/public/chalonsenchampagne/gbfs.json
FR,Bird Dieppe,"Dieppe, FR",49.922992,1.077483,bird-dieppe,https://bird.co,https://mds.bird.co/gbfs/v2/public/dieppe/gbfs.json
FR,Bird Draguignan,"Draguignan, FR",43.5377269,6.464993,bird-draguignan,https://bird.co,https://mds.bird.co/gbfs/v2/public/draguignan/gbfs.json
FR,Bird Epron,"Epron, FR",49.222732,-0.37032,bird-epron,https://bird.co,https://mds.bird.co/gbfs/v2/public/epron/gbfs.json
FR,Bird Herouvillesaintclair,"Herouville-Saint-Clair, FR",49.20358,-0.333655,bird-herouvillesaintclair,https://bird.co,https://mds.bird.co/gbfs/v2/public/herouvillesaintclair/gbfs.json
FR,Bird Larochesuryon,"Roche-sur-Yon, FR",46.670511,-1.426442,bird-larochesuryon,https://bird.co,https://mds.bird.co/gbfs/v2/public/larochesuryon/gbfs.json
FR,Bird Laval,"Laval, FR",48.0785146,-0.7669906,bird-laval,https://bird.co,https://mds.bird.co/gbfs/v2/public/laval/gbfs.json
FR,Bird Marseille,"Marseille, FR",43.296482,5.36978,bird-marseille,https://bird.co,https://mds.bird.co/gbfs/v2/public/marseille/gbfs.json
FR,Bird Millau,"Millau, FR",44.100575,3.077801,bird-millau,https://bird.co,https://mds.bird.co/gbfs/v2/public/millau/gbfs.json
FR,Bird Montlucon,"Montluçon, FR",46.3415466,2.6019912,bird-montlucon,https://bird.co,https://mds.bird.co/gbfs/v2/public/montlucon/gbfs.json
FR,Bird Ouistreham,"Ouistreham, FR",49.276656,-0.258658,bird-ouistreham,https://bird.co,https://mds.bird.co/gbfs/v2/public/ouistreham/gbfs.json
FR,Bird Sarreguemines,"Sarreguemines, FR",49.106031,7.070862,bird-sarreguemines,https://bird.co,https://mds.bird.co/gbfs/v2/public/sarreguemines/gbfs.json
FR,Bird Vichy,"Vichy, FR",46.131859,3.425488,bird-vichy,https://bird.co,https://mds.bird.co/gbfs/v2/public/vichy/gbfs.json
FR,Bordeaux,"Bordeaux, FR",44.837789,-0.57918,Link_Bordeaux,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Bordeaux/gbfs.json
FR,C-Vélo,"Clermont-Ferrand, FR",45.777222,3.087025,CVelo_FR_Clermont-Ferrand,https://www.c-velo.fr,https://clermontferrand.publicbikesystem.net/ube/gbfs/v1/gbfs.json
FR,CristoLib,"Créteil, Paris, FR",48.790367,2.455572,creteil,https://www.cristolib.fr/,https://transport.data.gouv.fr/gbfs/creteil/gbfs.json
FR,Cy'clic,"Rouen, FR",49.443232,1.099971,rouen,http://cyclic.rouen.fr/,https://transport.data.gouv.fr/gbfs/rouen/gbfs.json
FR,Cyclolib,"Carcassonne,FR",43.2132151,2.3517703,carcassonne,https://cyclolib.fr/en,https://gbfs.urbansharing.com/cyclolib.fr/gbfs.json
FR,Donkey Republic Valenciennes,"Valenciennes,FR",50.357113,3.518332,donkey_valenciennes,https://www.donkey.bike/cities/bike-rental-valenciennes/,https://stables.donkey.bike/api/public/gbfs/2/donkey_valenciennes/gbfs.json
FR,LE vélo STAR,"Rennes, FR",48.117266,-1.6777926,le_velo_star,https://www.star.fr/le-velo/nos-offres/vls/,https://eu.ftp.opendatasoft.com/star/gbfs/gbfs.json
FR,levélo,"Marseille, FR",43.296482,5.36978,marseille,http://www.levelo-mpm.fr/,https://transport.data.gouv.fr/gbfs/marseille/gbfs.json
FR,Libélo,"Valence, FR",44.933393,4.89236,libelo,https://www.vrd-mobilites.fr/velo/,https://valence.publicbikesystem.net/ube/gbfs/v1/gbfs.json
FR,Lime Marseille,"Marseille, FR",43.296482,5.36978,lime_marseille,https://www.li.me,https://data.lime.bike/api/partners/v2/gbfs/marseille/gbfs.json
FR,Lime Paris,"Paris, FR",48.856614,2.3522219,lime_paris,https://li.me/,https://data.lime.bike/api/partners/v2/gbfs/paris/gbfs.json
FR,Optymo Belfort,"Belfort, FR",47.639674,6.863849,Optymo_FR_Belfort,https://www.optymo.fr/,https://belfort-gbfs.klervi.net/gbfs/gbfs.json
FR,Perpignan,"Perpignan, FR",42.6886591,2.8948332,Link_Perpignan,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Perpignan/gbfs.json
FR,Pony Angers,"Angers, FR",47.4711616,-0.5518257,pony_Angers,https://getapony.com/,https://gbfs.getapony.com/v1/angers/en/gbfs.json
FR,Pony Bordeaux,"Bordeaux, FR",44.837789,-0.57918,pony_bordeaux,https://getapony.com/,https://gbfs.getapony.com/v1/bordeaux/en/gbfs.json
FR,Pony Grenoble,"Grenoble, FR",45.188529,5.724524,pony_Grenoble,https://getapony.com,https://gbfs.getapony.com/v1/grenoble/fr/gbfs.json
FR,Pony Paris,"Paris, FR",48.856614,2.3522219,pony_paris,https://getapony.com/,https://gbfs.getapony.com/v1/paris/en/gbfs.json
FR,Tier GRENOBLE,"Grenoble, FR",45.188529,5.724524,tier_GRENOBLE,https://www.tier.app,https://data.mobilites-m.fr/api/gbfs/tier_grenoble/gbfs
FR,V'lille,"Lille, FR",50.62925,3.057256,vlille,https://www.ilevia.fr/cms/vlille/,https://transport.data.gouv.fr/gbfs/vlille/gbfs.json
FR,VCub Bordeaux,"Bordeaux, FR",44.837789,-0.57918,vcub,https://www.vcub.fr/,https://transport.data.gouv.fr/gbfs/vcub/gbfs.json
FR,Vélam,"Amiens, FR",49.894067,2.295753,amiens,http://www.velam.amiens.fr/,https://transport.data.gouv.fr/gbfs/amiens/gbfs.json
FR,Vélhop,"Strasbourg, FR",48.5734053,7.7521113,strasbourg,https://velhop.strasbourg.eu/,https://transport.data.gouv.fr/gbfs/strasbourg/gbfs.json
FR,Vélib' Metropole,"Paris, FR",48.856614,2.3522219,Paris,https://www.velib-metropole.fr/,https://velib-metropole-opendata.smoove.pro/opendata/Velib_Metropole/gbfs.json
FR,Vélivert,"Saint-Etienne, FR",45.439695,4.3871779,Velivert_FR_Saint-Etienne,https://www.velivert.fr/,https://saint-etienne-gbfs.klervi.net/gbfs/gbfs.json
FR,Vélo'v,"Lyon, FR",45.764043,4.835659,lyon,https://velov.grandlyon.com/en/home,https://transport.data.gouv.fr/gbfs/lyon/gbfs.json
FR,VélO2,"Cergy-Pontoise, FR",49.0331671,2.0547222,cergy-pontoise,http://www.velo2.cergypontoise.fr/,https://transport.data.gouv.fr/gbfs/cergy-pontoise/gbfs.json
FR,VéloCité,"Mulhouse, FR",47.750839,7.335888,mulhouse,https://www.compte-mobilite.fr/services/velos-en-libre-service/,https://transport.data.gouv.fr/gbfs/mulhouse/gbfs.json
FR,Vélocéo,"Vannes, FR",47.658236,-2.760847,Veloceo_FR_Vannes,https://veloceo.kiceo.fr/,https://vannes-gbfs.klervi.net/gbfs/gbfs.json
FR,Vélomagg',"Montpellier, FR",43.610769,3.876716,montpellier,https://www.tam-voyages.com/presentation/?rub_code=1&thm_id=6,https://transport.data.gouv.fr/gbfs/montpellier/gbfs.json
FR,Vélopop,"Avignon, FR",43.949317,4.805528,Vélopop_FR_Avignon,https://www.velopop.fr/,https://avignon-gbfs.klervi.net/gbfs/gbfs.json
FR,VélOstan'lib,"Nancy, FR",48.692054,6.184417,nancy,http://www.velostanlib.fr/,https://transport.data.gouv.fr/gbfs/nancy/gbfs.json
FR,VélÔToulouse,"Toulouse, FR",43.604652,1.444209,toulouse,http://www.velo.toulouse.fr/,https://transport.data.gouv.fr/gbfs/toulouse/gbfs.json
FR,VélYcéo,"Saint-Nazaire, FR",47.2734979,-2.213848,velyceo,https://www.velyceo.com,https://api.gbfs.v1.ecovelo.mobi/gbfs/velyceo
GB,BelfastBikes,"Belfast, GB",54.597285,-5.93012,nextbike_bu,https://www.belfastbikes.co.uk/en/belfast/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bu/gbfs.json
GB,Beryl - BCP,"Bournemouth, Christchurch, Poole, GB",50.7380046,-1.9883161,beryl_bcp,https://www.beryl.cc,https://gbfs.beryl.cc/v2/BCP/gbfs.json
GB,Beryl - Hereford,"Hereford, GB",52.056398,-2.715974,beryl_hereford,https://www.beryl.cc,https://gbfs.beryl.cc/v2/Hereford/gbfs.json
GB,Beryl - Isle of Wight,"Isle of Wight, GB",50.6938479,-1.304734,beryl_isle_of_wight,https://www.beryl.cc,https://gbfs.beryl.cc/v2/Isle_of_Wight/gbfs.json
GB,Beryl - London,"London, GB",51.5072178,-0.1275862,beryl_london,https://www.beryl.cc,https://gbfs.beryl.cc/v2/London/gbfs.json
GB,Beryl-London Cargo Bike,"London,GB",51.5072178,-0.1275862,beryl_london_cargo_bike,https://beryl.cc/,https://gbfs.beryl.cc/v2/London_Cargo_Bike/gbfs.json
GB,Beryl - Norwich,"Norwich, GB",52.6292567,1.2978802,beryl_norwich,https://www.beryl.cc,https://gbfs.beryl.cc/v2/Norwich/gbfs.json
GB,Beryl - Watford,"Watford, GB",51.6611283,-0.3970199,beryl_watford,https://www.beryl.cc,https://gbfs.beryl.cc/v2/Watford/gbfs.json
GB,Beryl - West Midlands,"West Midlands, GB",52.4750743,-1.829833,beryl_west_midlands,https://www.beryl.cc,https://gbfs.beryl.cc/v2/West_Midlands/gbfs.json
GB,Co-bikes,GB,,,nextbike_eu,https://www.co-bikes.co.uk/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_eu/gbfs.json
GB,Donkey Republic Charlbury,"Charlbury, GB",51.8745,-1.479752,donkey_charlbury,https://www.donkey.bike/cities/bike-rental-charlbury/,https://stables.donkey.bike/api/public/gbfs/2/donkey_charlbury/gbfs.json
GB,Donkey Republic Cirencester,"Cirencester, GB",51.718495,-1.968243,donkey_cirencester,https://www.donkey.bike/cities/bike-rental-cirencester/,https://stables.donkey.bike/api/public/gbfs/2/donkey_cirencester/gbfs.json
GB,Donkey Republic Henley On Thames,"Henley On Thames, GB",51.535764,-0.902894,donkey_henley_on_thames,https://www.donkey.bike/cities/bike-rental-henley-on-thames/,https://stables.donkey.bike/api/public/gbfs/2/donkey_henley_on_thames/gbfs.json
GB,Donkey Republic Kingham,"Kingham, GB",51.9125854,-1.6243398,donkey_kingham,https://www.donkey.bike/cities/bike-rental-kingham/,https://stables.donkey.bike/api/public/gbfs/2/donkey_kingham/gbfs.json
GB,Donkey Republic Moreton In Marsh,"Moreton In Marsh, GB",51.9914181,-1.7028526,donkey_moreton_in_marsh,https://www.donkey.bike/cities/bike-rental-moreton-in-marsh/,https://stables.donkey.bike/api/public/gbfs/2/donkey_moreton_in_marsh/gbfs.json
GB,Donkey Republic Northleach,"Northleach, GB",51.830777,-1.837254,donkey_northleach,https://www.donkey.bike/cities/bike-rental-northleach/,https://stables.donkey.bike/api/public/gbfs/2/donkey_northleach/gbfs.json
GB,Donkey Republic Oxford,"Oxford, GB",51.7520209,-1.2577263,donkey_oxford,https://www.donkey.bike/cities/bike-rental-oxford/,https://stables.donkey.bike/api/public/gbfs/2/donkey_oxford/gbfs.json
GB,Donkey Republic Plymouth,"Plymouth, GB",50.3754565,-4.1426565,donkey_plymouth,https://www.donkey.bike/cities/bike-rental-plymouth/,https://stables.donkey.bike/api/public/gbfs/2/donkey_plymouth/gbfs.json
GB,Donkey Republic Stroud,"Stroud, GB",51.745734,-2.217758,donkey_stroud,https://www.donkey.bike/cities/bike-rental-stroud/,https://stables.donkey.bike/api/public/gbfs/2/donkey_stroud/gbfs.json
GB,Donkey Republic Tetbury,"Tetbury, GB",51.639295,-2.15818,donkey_tetbury,https://www.donkey.bike/cities/bike-rental-tetbury/,https://stables.donkey.bike/api/public/gbfs/2/donkey_tetbury/gbfs.json
GB,Donkey Republic The Cotswold Water Park,"The Cotswold Water Park, GB",51.6450008,-1.9683981,donkey_the_cotswold_water_park,https://www.donkey.bike/cities/bike-rental-the-cotswold-water-park/,https://stables.donkey.bike/api/public/gbfs/2/donkey_the_cotswold_water_park/gbfs.json
GB,Donkey Republic Whichford,"Whichford, GB",52.0093559,-1.541546,donkey_whichford,https://www.donkey.bike/cities/bike-rental-whichford/,https://stables.donkey.bike/api/public/gbfs/2/donkey_whichford/gbfs.json
GB,Donkey Republic Worthing,"Worthing, GB",50.81787,-0.372882,donkey_worthing,https://www.donkey.bike/cities/bike-rental-worthing/,https://stables.donkey.bike/api/public/gbfs/2/donkey_worthing/gbfs.json
GB,Neuron Mobility,"Newcastle, GB",54.978252,-1.61778,11b14b88-3598-4d3c-821d-e6f2e37cd905,https://www.neuron.sg,https://mds-global-ncl.neuron-mobility.com/gbfs/2/
GB,nextbike Stirling,"Stirling, GB",56.1165227,-3.9369029,nextbike_uk,https://www.nextbike.co.uk/en/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uk/gbfs.json
GB,Nottingham,"Nottingham, GB",52.9540223,-1.1549892,Link_Nottingham,https://www.link.city,https://wrangler-mds-production.herokuapp.com/gbfs/Nottingham/gbfs.json
GB,OVO Bikes Cardiff & Vale of Glamorgan,GB,,,nextbike_uc,https://www.nextbike.co.uk/en/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uc/gbfs.json
GB,OVO Bikes Glasgow,"Glasgow, GB",55.864237,-4.251806,nextbike_gg,https://www.nextbike.co.uk/en/glasgow/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gg/gbfs.json
GB,Pony Oxford,"Oxford, GB",51.7520209,-1.2577263,pony_oxford,https://getapony.com,https://gbfs.getapony.com/v1/oxford/en/gbfs.json
GB,Santander Cycles - Brunel,"Brunel University, GB",51.5321389,-0.4727493,nextbike_ub,https://www.santandercycles.co.uk/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ub/gbfs.json
GB,Santander Cycles - Milton Keynes,"Milton Keynes, GB",52.0406224,-0.7594171,nextbike_ku,https://www.santandercycles.co.uk/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ku/gbfs.json
GB,Santander Cycles - Swansea,"Swansea University, GB",,,nextbike_uu,https://www.santandercycles.co.uk/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_uu/gbfs.json
GB,Spin Basildon,"Basildon, GB",51.576084,0.488736,spin basildon,https://www.spin.pm,https://gbfs.spin.pm/api/gbfs/v2_2/basildon/gbfs
GB,Spin Chelmsford,"Chelmsford, GB",51.7355868,0.4685497,spin chelmsford,https://www.spin.pm,https://gbfs.spin.pm/api/gbfs/v2_2/chelmsford/gbfs
GB,Spin Clacton,"Clacton-on-Sea, GB",51.789534,1.153035,spin clacton,https://www.spin.pm,https://gbfs.spin.pm/api/gbfs/v2_2/clacton/gbfs
GB,Spin Colchester,"Colchester, GB",51.895927,0.891874,spin colchester,https://www.spin.pm,https://gbfs.spin.pm/api/gbfs/v2_2/colchester/gbfs
GB,Spin Milton Keynes,"Milton Keynes, GB",52.0406224,-0.7594171,spin milton_keynes,https://www.spin.pm,https://gbfs.spin.pm/api/gbfs/v2_2/milton_keynes/gbfs
GB,University of Surrey,"University of Surrey, GB",51.2431429,-0.5894664,nextbike_su,https://www.nextbike.co.uk/en/university-of-surrey/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_su/gbfs.json
HR,eMobi (Croatia),"Osijek, HR",45.5549624,18.6955144,nextbike_em,https://www.nextbike.hr/hr/osijek/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_em/gbfs.json
HR,Grad Drniš (Croatia),"Drniš, HR",43.8602887,16.1558635,nextbike_gd,https://www.nextbike.hr/hr/drnis/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gd/gbfs.json
HR,Grad Ivanić-Grad (Croatia),"Ivanic Grad, HR",45.7071022,16.3959765,nextbike_ig,https://www.nextbike.hr/hr/ivanicgrad/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ig/gbfs.json
HR,Grad Karlovac (Croatia),"Karlovac, HR",45.4928973,15.5552683,nextbike_kc,https://www.nextbike.hr/hr/karlovac/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_kc/gbfs.json
HR,Grad Makarska (Croatia),"Makarska, HR",43.2937769,17.0215239,nextbike_ma,https://www.nextbike.hr/hr/makarska/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_ma/gbfs.json
HR,Grad Metković (Croatia),"Metković, HR",43.0532801,17.6493431,nextbike_cm,https://www.nextbike.hr/hr/metkovic/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cm/gbfs.json
HR,Grad Sisak (Croatia),"Sisak, HR",45.4850767,16.3731156,nextbike_cs,https://www.nextbike.hr/hr/sisak/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cs/gbfs.json
HR,Grad Slavonski Brod (Croatia),"Slavonski Brod, HR",45.1631431,18.0116081,nextbike_sb,https://www.nextbike.hr/hr/slavonskibrod/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sb/gbfs.json
HR,Grad Split (Croatia),"Split , HR",43.5147118,16.4435148,nextbike_gt,https://www.nextbike.hr/hr/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_gt/gbfs.json
HR,Grad Velika Gorica (Croatia),"Velika Gorica, HR",45.7142122,16.0752431,nextbike_cg,https://www.nextbike.hr/hr/velikagorica/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cg/gbfs.json
HR,Grad Vukovar (Croatia),"Vukovar, HR",45.3452377,19.0010204,nextbike_vu,https://www.nextbike.hr/hr/vukovar/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_vu/gbfs.json
HR,Grad Zadar (Croatia),"Zadar, HR",44.119371,15.2313648,nextbike_zd,https://www.nextbike.hr/hr/zadar/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_zd/gbfs.json
HR,Grad Zaprešić (Croatia),"Zaprešić, HR",45.8571742,15.8046577,nextbike_sg,https://www.nextbike.hr/hr/zapresic/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_sg/gbfs.json
HR,Grad Šibenik (Croatia),"Šibenik, HR",43.7350196,15.8952045,nextbike_bc,https://www.nextbike.hr/hr/sibenik/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_bc/gbfs.json
HR,Jastrebarsko (Croatia),"Jastrebarsko, HR",45.6717716,15.6507903,nextbike_cj,https://www.nextbike.hr/hr/jastrebarsko/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_cj/gbfs.json
HR,nextbike Croatia,Croatia,45.1,15.2,nextbike_hr,https://www.nextbike.hr/hr/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_hr/gbfs.json
HR,Općina Brinje (Croatia),"Brinje, HR",44.9986892,15.1290974,nextbike_br,https://www.nextbike.hr/hr/brinje/,https://gbfs.nextbike.net/maps/gbfs/v2/nextbike_br/gbfs.json
